,User_ID,Product_ID,Gender,Age,City_Category,Marital_Status,Product_Category
1204,1001912,P00160642,M,26-35,A,1,1
1205,1001912,P00051042,M,26-35,A,1,8
1206,1001912,P00135742,M,26-35,A,1,6
1207,1001912,P00085442,M,26-35,A,1,12
1208,1001912,P00251842,M,26-35,A,1,1
1209,1001912,P00241442,M,26-35,A,1,2
1210,1001912,P00014642,M,26-35,A,1,8
1211,1001916,P00084442,M,46-50,B,0,13
1212,1001916,P00285842,M,46-50,B,0,5
1213,1001916,P00120542,M,46-50,B,0,8
1214,1001916,P00270542,M,46-50,B,0,1
1215,1001919,P00124542,M,0-17,C,0,11
1216,1001920,P00166942,F,36-45,B,0,2
1217,1001925,P00195042,M,51-55,B,0,6
1218,1001926,P00085642,F,0-17,B,0,5
1219,1001926,P00252642,F,0-17,B,0,8
1220,1001926,P00119542,F,0-17,B,0,8
1221,1001928,P00002142,M,0-17,B,0,1
1222,1001930,P00053842,M,26-35,A,0,4
1223,1001930,P00368442,M,26-35,A,0,11
1224,1001930,P00182342,M,26-35,A,0,1
1225,1001931,P00269542,M,26-35,A,1,11
1226,1001934,P00240042,M,26-35,B,0,5
1227,1001938,P00114042,F,26-35,C,1,5
1228,1001941,P00148542,M,36-45,A,0,1
1229,1001941,P0095042,M,36-45,A,0,4
1230,1001941,P00187042,M,36-45,A,0,2
1231,1001941,P00313842,M,36-45,A,0,1
1232,1001941,P00316542,M,36-45,A,0,5
1233,1001941,P00042942,M,36-45,A,0,1
1234,1001941,P00247542,M,36-45,A,0,8
1235,1001947,P00109842,M,26-35,B,1,8
1236,1001947,P00181842,M,26-35,B,1,11
1237,1001948,P00128942,M,0-17,B,0,1
1238,1001950,P00147342,M,26-35,C,0,15
1239,1001950,P00110742,M,26-35,C,0,1
1240,1001958,P00271942,F,26-35,B,0,5
1241,1001958,P00361642,F,26-35,B,0,5
1242,1001958,P00293342,F,26-35,B,0,8
1243,1001958,P00303342,F,26-35,B,0,1
1244,1001958,P00248142,F,26-35,B,0,5
1245,1001960,P00351342,M,46-50,B,1,1
1246,1001962,P00304842,F,18-25,B,1,8
1247,1001962,P00101842,F,18-25,B,1,6
1248,1001962,P00216442,F,18-25,B,1,5
1249,1001962,P00027642,F,18-25,B,1,8
1250,1001968,P00270842,M,26-35,B,0,5
1251,1001968,P00122542,M,26-35,B,0,11
1252,1001969,P00000242,F,26-35,B,0,2
1253,1001970,P00310142,M,51-55,C,0,5
1254,1001974,P00150542,M,36-45,B,0,5
1255,1001974,P00247042,M,36-45,B,0,5
1256,1001976,P00370042,M,36-45,C,1,1
1257,1001977,P00269342,M,55+,C,1,2
1258,1001978,P00233742,M,0-17,C,0,1
1259,1001980,P00358242,M,36-45,A,0,8
1260,1001980,P00321742,M,36-45,A,0,5
1261,1001980,P00042742,M,36-45,A,0,5
1262,1001980,P00346442,M,36-45,A,0,1
1263,1001980,P00129142,M,36-45,A,0,1
1264,1001980,P00021842,M,36-45,A,0,5
1265,1001980,P00154742,M,36-45,A,0,8
1266,1001980,P00360842,M,36-45,A,0,5
1267,1001982,P00289942,M,0-17,C,0,3
1268,1001984,P00057942,M,18-25,B,1,1
1269,1001984,P00184442,M,18-25,B,1,1
1270,1001988,P00115242,F,26-35,B,0,5
1271,1001988,P00293242,F,26-35,B,0,8
1272,1001992,P00249542,M,18-25,C,0,1
1273,1001995,P00240142,M,26-35,C,1,5
1274,1002000,P00002442,M,18-25,C,0,8
1275,1002000,P00010742,M,18-25,C,0,1
1276,1002002,P0097142,F,55+,C,1,12
1277,1002002,P00272942,F,55+,C,1,5
1278,1002002,P00327542,F,55+,C,1,5
1279,1002002,P00101042,F,55+,C,1,5
1280,1002005,P00085942,M,18-25,C,0,2
1281,1002008,P00319342,M,26-35,C,0,5
1282,1002010,P00046642,M,18-25,B,0,1
1283,1002010,P00280842,M,18-25,B,0,1
1284,1002010,P00053442,M,18-25,B,0,1
1285,1002010,P00218742,M,18-25,B,0,5
1286,1002010,P00101842,M,18-25,B,0,6
1287,1002010,P00131042,M,18-25,B,0,8
1288,1002011,P0098242,F,36-45,B,1,1
1289,1002012,P00145742,M,26-35,B,1,1
1290,1002012,P00206442,M,26-35,B,1,1
1291,1002012,P00130842,M,26-35,B,1,5
1292,1002015,P00259342,M,18-25,B,0,5
1293,1002015,P00049942,M,18-25,B,0,11
1294,1002015,P00234842,M,18-25,B,0,5
1295,1002017,P00002142,M,26-35,C,0,1
1296,1002017,P00165442,M,26-35,C,0,1
1297,1002018,P00176142,M,36-45,B,0,8
1298,1002018,P00085542,M,36-45,B,0,5
1299,1002020,P00158542,M,26-35,B,1,5
1300,1002020,P00183442,M,26-35,B,1,1
1301,1002021,P00018342,M,26-35,C,0,11
1302,1002023,P00355142,M,18-25,B,1,1
1303,1002023,P00148642,M,18-25,B,1,6
1304,1002024,P00370042,M,0-17,C,0,1
1305,1002025,P00142942,M,55+,C,0,1
1306,1002026,P0094342,M,51-55,C,1,4
1307,1002029,P00058242,F,26-35,A,0,3
1308,1002029,P00303042,F,26-35,A,0,5
1309,1002030,P00353442,M,26-35,B,0,3
1310,1002030,P00188542,M,26-35,B,0,5
1311,1002031,P00214442,M,36-45,A,0,8
1312,1002041,P00212942,F,26-35,B,0,5
1313,1002041,P00295942,F,26-35,B,0,2
1314,1002046,P00271142,M,36-45,C,0,5
1315,1002047,P00233542,M,0-17,B,0,1
1316,1002051,P00157542,M,36-45,C,0,8
1317,1002052,P00306042,M,0-17,C,0,2
1318,1002054,P00010742,M,26-35,C,0,1
1319,1002054,P00320742,M,26-35,C,0,1
1320,1002061,P00367442,M,55+,B,0,8
1321,1002063,P00296042,M,26-35,A,0,8
1322,1002063,P00214642,M,26-35,A,0,11
1323,1002063,P00134842,M,26-35,A,0,5
1324,1002063,P00296442,M,26-35,A,0,5
1325,1002063,P00120642,M,26-35,A,0,5
1326,1002068,P00191942,F,36-45,C,0,2
1327,1002070,P00184942,F,36-45,A,0,1
1328,1002072,P00204142,F,51-55,C,0,16
1329,1002072,P00086042,F,51-55,C,0,8
1330,1002073,P00121642,F,18-25,B,0,5
1331,1002073,P00089542,F,18-25,B,0,5
1332,1002073,P00362842,F,18-25,B,0,5
1333,1002075,P00240442,F,26-35,A,0,6
1334,1002084,P00004742,M,18-25,C,0,6
1335,1002084,P00161942,M,18-25,C,0,5
1336,1002085,P00006942,M,18-25,C,0,1
1337,1002085,P00010242,M,18-25,C,0,5
1338,1002087,P00146742,M,26-35,C,0,1
1339,1002088,P00016742,M,51-55,A,1,1
1340,1002088,P00344042,M,51-55,A,1,18
1341,1002090,P00122442,M,36-45,C,0,1
1342,1002092,P00341342,M,55+,B,1,1
1343,1002093,P00109542,M,18-25,C,1,8
1344,1002096,P00324742,F,26-35,C,1,2
1345,1002098,P00268442,M,36-45,A,1,8
1346,1002101,P00118742,M,26-35,C,1,5
1347,1002102,P00174442,M,26-35,B,0,5
1348,1002102,P00134342,M,26-35,B,0,5
1349,1002105,P00194042,M,26-35,A,1,8
1350,1002105,P00196042,M,26-35,A,1,4
1351,1002106,P00224442,F,18-25,A,1,5
1352,1002106,P00117942,F,18-25,A,1,5
1353,1002109,P00150942,M,26-35,B,0,6
1354,1002109,P00148442,M,26-35,B,0,2
1355,1002109,P00346842,M,26-35,B,0,11
1356,1002110,P00121342,M,51-55,C,0,1
1357,1002116,P00138542,M,18-25,B,1,5
1358,1002116,P00070342,M,18-25,B,1,1
1359,1002116,P00335242,M,18-25,B,1,5
1360,1002116,P00168742,M,18-25,B,1,1
1361,1002121,P00215942,M,55+,C,1,8
1362,1002122,P00052842,M,36-45,C,1,10
1363,1002122,P00118142,M,36-45,C,1,8
1364,1002124,P00149342,M,26-35,B,1,13
1365,1002124,P00024742,M,26-35,B,1,8
1366,1002125,P00116842,M,36-45,C,0,2
1367,1002128,P00245642,F,46-50,C,0,5
1368,1002129,P00240642,M,26-35,B,0,8
1369,1002131,P00016742,M,26-35,B,0,1
1370,1002138,P00112642,F,18-25,C,0,1
1371,1002148,P00117942,F,18-25,B,1,5
1372,1002152,P00110942,M,18-25,C,0,1
1373,1002153,P00265142,M,18-25,B,0,3
1374,1002153,P00277442,M,18-25,B,0,1
1375,1002156,P00028842,M,18-25,C,0,6
1376,1002157,P00277642,F,18-25,C,0,2
1377,1002158,P00084442,M,26-35,A,1,13
1378,1002162,P00129542,F,0-17,C,0,8
1379,1002164,P00170342,M,36-45,B,0,1
1380,1002167,P00355142,F,26-35,B,1,1
1381,1002167,P00241342,F,26-35,B,1,1
1382,1002168,P00155742,M,0-17,B,0,8
1383,1002172,P00260442,M,18-25,B,0,1
1384,1002178,P00163842,M,46-50,C,0,8
1385,1002181,P0096542,M,26-35,B,1,3
1386,1002181,P00186842,M,26-35,B,1,3
1387,1002181,P00207242,M,26-35,B,1,5
1388,1002181,P00089442,M,26-35,B,1,8
1389,1002181,P00101942,M,26-35,B,1,8
1390,1002185,P00359242,M,46-50,C,1,1
1391,1002185,P00216042,M,46-50,C,1,5
1392,1002185,P00176642,M,46-50,C,1,6
1393,1002186,P00138442,M,18-25,C,0,1
1394,1002187,P00295742,M,46-50,C,1,8
1395,1002187,P00154642,M,46-50,C,1,8
1396,1002187,P00263542,M,46-50,C,1,16
1397,1002188,P00138542,F,18-25,B,0,5
1398,1002188,P00276642,F,18-25,B,0,8
1399,1002191,P00265242,M,18-25,C,0,5
1400,1002195,P00127342,M,0-17,A,0,1
1401,1002203,P00346342,M,46-50,B,1,1
1402,1002203,P00277442,M,46-50,B,1,1
1403,1002203,P00052042,M,46-50,B,1,1
1404,1002203,P00265742,M,46-50,B,1,5
1405,1002203,P00274642,M,46-50,B,1,4
1406,1002205,P00274242,F,26-35,A,1,1
1407,1002205,P00277442,F,26-35,A,1,1
1408,1002205,P00243942,F,26-35,A,1,1
1409,1002206,P00045842,M,46-50,B,1,5
1410,1002208,P00150142,M,26-35,C,0,8
1411,1002211,P00112542,M,46-50,C,1,1
1412,1002211,P0095942,M,46-50,C,1,3
1413,1002215,P00118542,F,26-35,B,1,5
1414,1002219,P00027042,M,26-35,C,0,5
1415,1002222,P00177642,F,46-50,B,1,8
1416,1002223,P00172842,M,26-35,B,1,3
1417,1002225,P00295742,M,26-35,B,1,8
1418,1002225,P00120242,M,26-35,B,1,8
1419,1002232,P00030042,M,26-35,B,1,8
1420,1002232,P00061142,M,26-35,B,1,8
1421,1002232,P00053842,M,26-35,B,1,4
1422,1002233,P00001742,F,36-45,B,1,8
1423,1002235,P00296242,M,0-17,C,0,8
1424,1002235,P00028542,M,0-17,C,0,6
1425,1002237,P00043342,F,36-45,B,0,8
1426,1002237,P00022942,F,36-45,B,0,5
1427,1002237,P00128042,F,36-45,B,0,1
1428,1002242,P00025442,M,18-25,A,0,1
1429,1002242,P00070942,M,18-25,A,0,3
1430,1002251,P00046742,M,36-45,A,0,1
1431,1002251,P00034742,M,36-45,A,0,5
1432,1002263,P00034042,M,26-35,C,1,1
1433,1002264,P00143642,F,46-50,C,0,1
1434,1002265,P00044642,M,55+,C,1,1
1435,1002266,P00155042,F,51-55,C,1,6
1436,1002271,P00035942,M,51-55,A,0,1
1437,1002271,P00281242,M,51-55,A,0,18
1438,1002272,P00260042,M,26-35,C,0,5
1439,1002275,P00248542,M,55+,C,1,8
1440,1002279,P00200042,M,51-55,B,1,16
1441,1002281,P00248142,M,46-50,A,0,5
1442,1002284,P00114942,M,26-35,B,1,1
1443,1002288,P00186242,M,0-17,B,0,4
1444,1002288,P00001442,M,0-17,B,0,8
1445,1002293,P00178142,F,55+,B,1,8
1446,1002293,P00198042,F,55+,B,1,11
1447,1002293,P00362842,F,55+,B,1,5
1448,1002297,P00297942,M,55+,C,1,8
1449,1002298,P00262242,M,36-45,C,0,1
1450,1002302,P00042942,M,51-55,A,1,1
1451,1002303,P00248342,M,51-55,B,1,8
1452,1002303,P00170542,M,51-55,B,1,5
1453,1002304,P00284042,M,46-50,B,1,8
1454,1002304,P00178642,M,46-50,B,1,5
1455,1002322,P00087242,F,55+,A,1,14
1456,1002323,P00226342,M,36-45,B,1,11
1457,1002323,P00032842,M,36-45,B,1,8
1458,1002333,P00059442,M,51-55,C,1,6
1459,1002340,P00117942,M,36-45,A,0,5
1460,1002340,P00181542,M,36-45,A,0,11
1461,1002341,P00153742,M,55+,A,0,8
1462,1002351,P00147942,F,26-35,B,0,1
1463,1002355,P00087042,F,46-50,C,1,10
1464,1002359,P00337642,M,55+,C,1,3
1465,1002368,P00210042,F,55+,C,0,8
1466,1002370,P00010842,M,51-55,C,0,8
1467,1002380,P00110742,M,26-35,A,1,1
1468,1002380,P00210042,M,26-35,A,1,8
1469,1002383,P00053842,F,26-35,B,0,4
1470,1002383,P00178942,F,26-35,B,0,5
1471,1002383,P00178342,F,26-35,B,0,8
1472,1002383,P0096742,F,26-35,B,0,2
1473,1002389,P00158242,M,26-35,A,1,6
1474,1002390,P00161442,F,26-35,C,0,5
1475,1002394,P00046742,M,36-45,B,1,1
1476,1002395,P00216042,M,36-45,C,0,5
1477,1002396,P00260042,F,18-25,C,0,5
1478,1002402,P00049842,M,46-50,B,0,1
1479,1002411,P00313542,F,36-45,B,0,5
1480,1002411,P00331942,F,36-45,B,0,5
1481,1002414,P00175242,M,26-35,C,1,2
1482,1002419,P00274342,M,26-35,B,1,2
1483,1002419,P00344742,M,26-35,B,1,5
1484,1002419,P00196642,M,26-35,B,1,8
1485,1002419,P00114942,M,26-35,B,1,1
1486,1002422,P00100842,F,51-55,C,1,5
1487,1002427,P00307342,F,26-35,C,0,8
1488,1002429,P00102342,M,26-35,A,1,8
1489,1002431,P00110942,F,26-35,A,0,1
1490,1002436,P00313242,M,26-35,B,0,8
1491,1002436,P00156842,M,26-35,B,0,4
1492,1002436,P00016842,M,26-35,B,0,1
1493,1002438,P00180342,M,36-45,A,0,11
1494,1002438,P00146242,M,36-45,A,0,4
1495,1002444,P00058242,F,46-50,B,1,3
1496,1002445,P00132842,M,26-35,A,1,1
1497,1002445,P00363242,M,26-35,A,1,1
1498,1002446,P00227842,M,18-25,B,0,2
1499,1002446,P00270942,M,18-25,B,0,1
1500,1002446,P00181542,M,18-25,B,0,11
1501,1002447,P00207242,M,26-35,C,1,5
1502,1002451,P00350942,M,46-50,C,1,3
1503,1002452,P00046742,M,46-50,B,0,1
1504,1002453,P00213942,M,26-35,B,0,5
1505,1002453,P00350342,M,26-35,B,0,1
1506,1002455,P00233642,M,36-45,A,0,1
1507,1002457,P00114542,M,26-35,B,1,5
1508,1002459,P00223242,M,51-55,A,1,5
1509,1002460,P00087142,F,51-55,C,1,13
1510,1002462,P00246342,M,36-45,B,0,11
1511,1002462,P00191842,M,36-45,B,0,4
1512,1002462,P00362642,M,36-45,B,0,8
1513,1002465,P00117542,M,51-55,C,1,18
1514,1002466,P00184942,M,26-35,B,0,1
1515,1002466,P00145042,M,26-35,B,0,1
1516,1002468,P00065442,M,51-55,A,0,8
1517,1002471,P00334342,M,51-55,C,1,8
1518,1002472,P00109842,M,26-35,A,1,8
1519,1002472,P00282642,M,26-35,A,1,5
1520,1002475,P00348642,F,26-35,A,0,5
1521,1002483,P00115742,M,55+,C,1,6
1522,1002483,P00115942,M,55+,C,1,8
1523,1002484,P00089142,M,46-50,B,0,5
1524,1002484,P00362642,M,46-50,B,0,8
1525,1002484,P00080042,M,46-50,B,0,5
1526,1002485,P00085942,M,36-45,C,1,2
1527,1002485,P00334242,M,36-45,C,1,1
1528,1002485,P00253042,M,36-45,C,1,8
1529,1002489,P00118442,F,36-45,B,0,1
1530,1002491,P00034042,M,36-45,C,0,1
1531,1002496,P00027142,M,51-55,B,0,8
1532,1002496,P00326742,M,51-55,B,0,11
1533,1002497,P00313142,F,51-55,A,1,8
1534,1002497,P00212142,F,51-55,A,1,8
1535,1002504,P00110942,M,26-35,A,1,1
1536,1002505,P00248142,M,26-35,A,1,5
1537,1002506,P00045842,F,26-35,A,0,5
1538,1002506,P00114942,F,26-35,A,0,1
1539,1002507,P00308242,M,26-35,A,1,5
1540,1002507,P00121642,M,26-35,A,1,5
1541,1002507,P00105942,M,26-35,A,1,5
1542,1002507,P00164642,M,26-35,A,1,5
1543,1002507,P00102342,M,26-35,A,1,8
1544,1002507,P00084442,M,26-35,A,1,13
1545,1002507,P00103042,M,26-35,A,1,1
1546,1002507,P00101342,M,26-35,A,1,6
1547,1002511,P00121642,M,26-35,C,0,5
1548,1002517,P00161942,F,36-45,C,0,5
1549,1002519,P00151742,F,46-50,B,0,8
1550,1002522,P00346342,M,18-25,A,0,1
1551,1002523,P0097242,M,26-35,B,0,1
1552,1002526,P00202142,M,55+,B,1,8
1553,1002529,P00129542,F,36-45,A,0,8
1554,1002529,P00322042,F,36-45,A,0,5
1555,1002529,P00232742,F,36-45,A,0,8
1556,1002529,P00254342,F,36-45,A,0,5
1557,1002529,P00218742,F,36-45,A,0,5
1558,1002529,P00352242,F,36-45,A,0,1
1559,1002537,P00030942,M,36-45,B,0,4
1560,1002537,P00236342,M,36-45,B,0,5
1561,1002537,P00137742,M,36-45,B,0,5
1562,1002541,P00105942,F,36-45,B,1,5
1563,1002544,P00282442,M,46-50,B,0,5
1564,1002544,P00252842,M,46-50,B,0,8
1565,1002551,P00021742,M,26-35,A,1,5
1566,1002554,P00208342,M,26-35,B,1,1
1567,1002559,P00031042,M,18-25,C,0,8
1568,1002565,P00206042,M,36-45,C,0,5
1569,1002566,P00110742,M,36-45,B,0,1
1570,1002566,P00269542,M,36-45,B,0,11
1571,1002567,P00321742,M,26-35,C,0,5
1572,1002573,P00121342,M,46-50,C,1,1
1573,1002578,P00177142,M,51-55,A,1,8
1574,1002580,P00234542,F,46-50,C,1,5
1575,1002583,P00127242,M,36-45,C,0,1
1576,1002584,P00004142,F,55+,C,1,8
1577,1002592,P00233342,M,51-55,B,1,1
1578,1002592,P00148642,M,51-55,B,1,6
1579,1002592,P00359042,M,51-55,B,1,2
1580,1002592,P00199942,M,51-55,B,1,16
1581,1002592,P00058642,M,51-55,B,1,18
1582,1002593,P00289942,M,55+,C,0,3
1583,1002597,P00113542,F,51-55,A,1,8
1584,1002599,P00233442,M,26-35,B,0,1
1585,1002599,P00325742,M,26-35,B,0,2
1586,1002604,P00046742,M,26-35,B,1,1
1587,1002604,P00249642,M,26-35,B,1,3
1588,1002604,P00034742,M,26-35,B,1,5
1589,1002611,P00112542,M,26-35,B,0,1
1590,1002611,P00100842,M,26-35,B,0,5
1591,1002611,P00117542,M,26-35,B,0,18
1592,1002611,P00305042,M,26-35,B,0,11
1593,1002617,P00288542,F,46-50,C,0,8
1594,1002619,P00216342,M,36-45,C,0,3
1595,1002620,P00208742,M,18-25,C,0,1
1596,1002621,P00010242,M,18-25,C,0,5
1597,1002624,P00201342,F,36-45,A,1,1
1598,1002624,P00172842,F,36-45,A,1,3
1599,1002627,P00113042,M,26-35,B,1,11
1600,1002628,P00321742,F,26-35,B,0,5
1601,1002629,P00079742,M,26-35,C,1,1
1602,1002629,P00205642,M,26-35,C,1,5
1603,1002634,P00025942,M,55+,A,1,8
1604,1002638,P00110842,M,26-35,B,0,1
1605,1002638,P00110942,M,26-35,B,0,1
1606,1002638,P00270842,M,26-35,B,0,5
1607,1002638,P00313442,M,26-35,B,0,5
1608,1002639,P00306242,F,26-35,C,0,3
1609,1002641,P00295342,M,26-35,C,1,2
1610,1002641,P00156442,M,26-35,C,1,8
1611,1002643,P00175242,M,46-50,B,1,2
1612,1002645,P00110842,M,26-35,A,0,1
1613,1002645,P00192042,M,26-35,A,0,5
1614,1002651,P00352742,M,55+,C,1,1
1615,1002652,P00240142,M,36-45,C,1,5
1616,1002654,P00248742,F,36-45,C,1,5
1617,1002655,P00240442,M,36-45,C,0,6
1618,1002659,P00313342,M,36-45,B,1,5
1619,1002666,P00026642,M,46-50,C,0,8
1620,1002668,P00052642,F,26-35,A,1,5
1621,1002669,P00324942,M,46-50,C,0,5
1622,1002669,P0097242,M,46-50,C,0,1
1623,1002670,P00182742,M,36-45,B,0,1
1624,1002670,P00114442,M,36-45,B,0,5
1625,1002674,P00265242,M,26-35,A,0,5
1626,1002680,P00088642,M,26-35,C,1,5
1627,1002681,P00077042,F,26-35,B,0,5
1628,1002682,P00071242,M,18-25,C,1,1
1629,1002683,P00324442,M,36-45,C,1,11
1630,1002683,P00037042,M,36-45,C,1,1
1631,1002684,P00250842,F,18-25,C,1,8
1632,1002684,P00151742,F,18-25,C,1,8
1633,1002693,P00252442,M,55+,C,0,8
1634,1002693,P00117542,M,55+,C,0,18
1635,1002695,P0096442,M,36-45,C,0,4
1636,1002697,P00351142,F,51-55,C,0,1
1637,1002700,P00023242,M,26-35,C,1,2
1638,1002700,P00337842,M,26-35,C,1,5
1639,1002706,P00085242,F,26-35,B,0,8
1640,1002718,P00001142,F,26-35,C,1,5
1641,1002727,P00270942,M,26-35,C,0,1
1642,1002730,P00209842,M,36-45,C,1,5
1643,1002730,P00106042,M,36-45,C,1,5
1644,1002734,P00020242,F,18-25,C,0,8
1645,1002740,P00034042,M,46-50,B,1,1
1646,1002740,P00147742,M,46-50,B,1,1
1647,1002742,P00116642,M,26-35,C,0,5
1648,1002745,P00172742,F,36-45,C,0,5
1649,1002747,P00150542,F,18-25,B,0,5
1650,1002748,P00117142,M,26-35,B,0,2
1651,1002749,P00366942,M,26-35,A,0,8
1652,1002751,P00273542,F,26-35,C,1,8
1653,1002752,P00189242,M,26-35,A,0,5
1654,1002752,P00268442,M,26-35,A,0,8
1655,1002752,P00174442,M,26-35,A,0,5
1656,1002753,P00109842,F,51-55,B,1,8
1657,1002753,P00089142,F,51-55,B,1,5
1658,1002753,P00033642,F,51-55,B,1,5
1659,1002755,P00190842,M,36-45,C,0,2
1660,1002756,P00000142,M,18-25,C,0,3
1661,1002758,P00005042,M,55+,C,1,6
1662,1002761,P00220142,M,36-45,B,0,1
1663,1002764,P00089542,M,26-35,B,0,5
1664,1002766,P00101342,M,46-50,C,1,6
1665,1002769,P00004742,M,26-35,C,0,6
1666,1002771,P00207942,M,18-25,A,0,6
1667,1002772,P00103042,M,36-45,A,1,1
1668,1002774,P00154642,M,26-35,A,0,8
1669,1002774,P00182142,M,26-35,A,0,1
1670,1002774,P00181842,M,26-35,A,0,11
1671,1002776,P00221842,M,26-35,C,0,1
1672,1002777,P00270842,M,18-25,B,0,5
1673,1002777,P00316142,M,18-25,B,0,5
1674,1002777,P00220442,M,18-25,B,0,5
1675,1002781,P00250642,M,36-45,C,1,11
1676,1002781,P00279542,M,36-45,C,1,8
1677,1002782,P00161942,F,18-25,C,0,5
1678,1002785,P00313542,M,55+,C,1,5
1679,1002785,P00368242,M,55+,C,1,5
1680,1002786,P00265242,M,26-35,A,0,5
1681,1002786,P00220442,M,26-35,A,0,5
1682,1002786,P00100442,M,26-35,A,0,2
1683,1002786,P00014542,M,26-35,A,0,8
1684,1002787,P00113342,M,26-35,A,0,1
1685,1002790,P00085342,M,26-35,A,0,10
1686,1002791,P00287842,M,55+,A,1,8
1687,1002793,P00116742,M,36-45,B,0,11
1688,1002793,P00196342,M,36-45,B,0,2
1689,1002793,P00346442,M,36-45,B,0,1
1690,1002794,P00153842,M,26-35,B,1,8
1691,1002796,P00033342,M,26-35,B,0,5
1692,1002798,P00083842,M,36-45,B,0,5
1693,1002801,P00021742,F,26-35,A,1,5
1694,1002802,P00248942,M,36-45,B,0,1
1695,1002807,P00115642,F,36-45,B,1,8
1696,1002807,P00057742,F,36-45,B,1,2
1697,1002807,P00084042,F,36-45,B,1,12
1698,1002809,P00285742,M,26-35,A,0,8
1699,1002810,P00030842,F,0-17,B,0,1
1700,1002814,P00156242,M,36-45,B,0,4
1701,1002818,P00022542,M,26-35,B,0,5
1702,1002820,P00220942,F,36-45,A,0,18
1703,1002820,P00058042,F,36-45,A,0,8
1704,1002824,P00010742,M,18-25,C,0,1
1705,1002824,P00236342,M,18-25,C,0,5
1706,1002825,P00024742,F,26-35,B,1,8
1707,1002826,P00292042,M,36-45,A,1,8
1708,1002826,P00343742,M,36-45,A,1,8
1709,1002837,P00196142,M,18-25,B,0,3
1710,1002838,P00178942,M,18-25,C,0,5
1711,1002841,P00357242,M,51-55,B,1,5
1712,1002841,P00290342,M,51-55,B,1,8
1713,1002842,P00046842,M,36-45,C,0,8
1714,1002843,P00285842,F,26-35,A,0,5
1715,1002843,P00125742,F,26-35,A,0,8
1716,1002844,P00216142,M,26-35,C,1,1
1717,1002846,P00029842,F,18-25,C,0,8
1718,1002847,P00324942,M,18-25,A,0,5
1719,1002847,P00051642,M,18-25,A,0,8
1720,1002847,P00259942,M,18-25,A,0,16
1721,1002856,P00111542,M,36-45,A,0,2
1722,1002857,P00237542,M,26-35,B,0,1
1723,1002857,P00277442,M,26-35,B,0,1
1724,1002857,P00221942,M,26-35,B,0,1
1725,1002857,P00007042,M,26-35,B,0,1
1726,1002857,P00001842,M,26-35,B,0,16
1727,1002860,P00114042,M,36-45,A,0,5
1728,1002863,P00303742,F,26-35,B,0,8
1729,1002865,P00325242,F,26-35,C,1,16
1730,1002866,P00327542,M,26-35,C,0,5
1731,1002868,P00146042,M,36-45,B,0,1
1732,1002872,P00100942,M,26-35,B,0,5
1733,1002872,P00083842,M,26-35,B,0,5
1734,1002873,P00070042,F,18-25,B,0,1
1735,1002876,P00226342,M,26-35,C,1,11
1736,1002878,P00212242,F,51-55,A,1,8
1737,1002878,P00023042,F,51-55,A,1,5
1738,1002878,P00190742,F,51-55,A,1,3
1739,1002878,P00003942,F,51-55,A,1,5
1740,1002880,P00144642,M,18-25,A,0,1
1741,1002883,P00111142,M,18-25,B,0,1
1742,1002887,P00125042,M,26-35,B,1,11
1743,1002888,P00174442,M,26-35,B,1,5
1744,1002888,P00192942,M,26-35,B,1,5
1745,1002888,P00218442,M,26-35,B,1,1
1746,1002890,P00119342,M,36-45,B,1,10
1747,1002892,P00065342,M,26-35,C,0,2
1748,1002893,P00242742,M,26-35,B,0,1
1749,1002894,P00277442,M,18-25,B,0,1
1750,1002895,P00363442,M,26-35,B,0,1
1751,1002896,P00142142,M,18-25,B,0,1
1752,1002897,P00192542,M,26-35,B,1,1
1753,1002900,P0095542,M,18-25,C,1,2
1754,1002901,P00299442,M,26-35,B,0,3
1755,1002901,P00275742,M,26-35,B,0,8
1756,1002901,P00240142,M,26-35,B,0,5
1757,1002907,P00147442,F,36-45,A,0,1
1758,1002907,P00133642,F,36-45,A,0,5
1759,1002907,P00078542,F,36-45,A,0,1
1760,1002907,P00193142,F,36-45,A,0,5
1761,1002909,P00344142,M,26-35,A,0,18
1762,1002909,P00008542,M,26-35,A,0,2
1763,1002909,P00251942,M,26-35,A,0,1
1764,1002909,P00260242,M,26-35,A,0,5
1765,1002909,P00037542,M,26-35,A,0,1
1766,1002911,P00216542,F,26-35,A,0,8
1767,1002916,P00251242,M,46-50,C,0,5
1768,1002917,P00114042,M,26-35,A,1,5
1769,1002918,P00046242,M,26-35,B,0,8
1770,1002918,P00173742,M,26-35,B,0,1
1771,1002919,P00120042,M,18-25,C,0,1
1772,1002922,P00157542,M,26-35,B,1,8
1773,1002926,P00034742,F,18-25,B,0,5
1774,1002928,P00196342,M,26-35,B,1,2
1775,1002929,P00184142,M,18-25,A,0,8
1776,1002929,P00118642,M,18-25,A,0,1
1777,1002929,P00116042,M,18-25,A,0,8
1778,1002934,P0095142,F,36-45,B,0,2
1779,1002934,P00278042,F,36-45,B,0,1
1780,1002934,P00058242,F,36-45,B,0,3
1781,1002934,P00154242,F,36-45,B,0,8
1782,1002934,P00078742,F,36-45,B,0,5
1783,1002935,P00110842,M,26-35,B,1,1
1784,1002942,P00086042,F,51-55,C,1,8
1785,1002942,P00312342,F,51-55,C,1,8
1786,1002943,P00159542,M,36-45,C,0,10
